application_id,application_date,device_type,device_age_years,device_msrp,lease_term_months,monthly_payment,residual_value,credit_tier,credit_score,monthly_income,employment_type,existing_monthly_debt,dti_ratio,credit_utilization,prior_leases_completed,prior_defaults,region,defaulted
APP-00571,3/4/2024,samsung galaxy s23,1,849,24,42.03,434.69,poor,488,3414,full_time,990,0.302,0.67,0,1,North East,1
APP-00693,5/25/2024,microsoft surface pro,2,1599,36,43.17,523.96,FAIR,614,7683,FULL_TIME,2477,0.328,0.35,5,0,southeast,0
APP-00093,4/23/2024,iPhone14,1,799,36,17.58,327.27,Good,681,600,STUDENT,66,0.139,0.91,4,0,Northeast,0
APP-00620,3/4/2024,Dell XPS 13,,1199,24,32.37,392.89,exc,801,5836,Full Time,1139,0.201,0.31,5,0,MIDWEST,0
APP-00503,2/14/2024,Macbook Air,2,1299,24,42.87,532.07,Good,692,1990,Student,537,0.291,0.45,4,,west,0
APP-00807,11/24/2024,Galaxy S22,2,649,12,35.05,332.29,EXCELLENT,785,1062,student,378,0.389,0.2,4,0,Midwest,0
APP-00130,12/3/2024,Galaxy S23,1,849,36,15.28,347.75,EXCELLENT,773,19,UNEMPLOYED,4,1.015,0.19,3,0,N/A,0
APP-00794,4/20/2024,ipad pro,1,99999,24,36.27,562.69,GOOD,693,544,Unemployed,53,0.164,0.48,3,0,Southwest,0
APP-00278,8/7/2024,Dell XPS 13,3,1199,24,59.35,392.89,Poor,466,724,student,10,0.096,,4,2,Southeast,1
APP-00259,4/6/2024,MAC Book Air,2,1299,24,64.3,532.07,poor,497,3462,FULL_TIME,1321,0.4,0.61,0,,Southwest,1
APP-01676,8/13/2024,Surface Pro,2,1599,12,,818.69,Poor,330,3009,part_time,1075,0.41,0.94,4,2,Southwest,1
APP-01687,2/21/2024,iPhone14,1,799,24 months,26.37,409.09,Good,693,503,unemployed,104,0.259,0.44,2,0,SOUTHWEST,0
APP-00751,2/12/2024,SAMSUNG S23,1,849,36,18.68,347.75,gd,705,9944,Self Employed,10,0.003,0.61,2,0,NORTHEAST,0
APP-01137,10/25/2024,IPAD PRO,1,1099,36 months,19.78,450.15,excellent,823,638,Student,73,0.145,0.09,5,0,West,0
APP-00142,2/9/2025,MacBook Air,2,,36,42.87,425.66,low,,605,unemployed,161,0.337,0.81,1,2,midwest,1
APP-00342,6/14/2024,iPad Pro,1,1099,36,36.27,450.15,POOR,426,1852,Student,713,0.405,0.89,0,3,Midwest,1
APP-00888,2/20/2024,Samsung Galaxy S22,2,649,24,26.28,265.83,average,618,610,UNEMPLOYED,26,0.086,0.62,1,,Northeast,0
APP-01960,9/11/2024,Samsung Galaxy S22,2,649,24,,265.83,average,589,7268,SELF_EMPLOYED,846,,,5,0,WEST,0
APP-00010,10/9/2024,samsung galaxy s23,1,849,12 months,68.77,543.36,fair,99999,1833,PART_TIME,270,0.185,,,1,SOUTHEAST,0
APP-01008,7/15/2024,dell xps 13,3,1199,12 months,118.7,491.11,low,482,30,unemployed,12,4.357,0.59,1,3,NORTHEAST,1
APP-01977,11/9/2025,Samsung Galaxy S23,1,849,12,56.03,543.36,gd,745,6802,full_time,416,0.069,0.5,4,0,Northeast,0
APP-00800,1/5/2024,iPhone 13,2,599,12,39.53,306.69,Good,721,1670,student,366,0.243,0.7,0,0,north east,0
APP-01396,4/7/2024,samsung galaxy s23,1,849,12,84.05,543.36,Poor,373,3032,FULL_TIME,269,0.116,0.61,,1,West,1
APP-01743,1/11/2024,Dell XPS-13,3,1199,36,21.58,314.31,exc,778,1156,STUDENT,52,0.064,0.31,4,0,Midwest,1
APP-00060,10/17/2024,Samsung Galaxy S23,1,849,24 months,42.03,434.69,bad,402,6804,full_time,152,0.029,0.62,1,3,SE,0
APP-00147,12/15/2024,Surface Pro,2,1599,12,129.52,818.69,fair,647,5007,SELF_EMPLOYED,1589,0.343,,1,1,Southwest,0
APP-01995,3/21/2024,Surface Pro,2,1599,12,158.3,818.69,POOR,,6063,fulltime,106,0.044,0.7,0,2,northeast,1
APP-00485,1/14/2024,IPHONE 14,1,799,24,32.36,409.09,average,630,4908,full_time,873,-999,0.9,1,0,MW,0
APP-01756,2/11/2024,Apple iPad Pro,1,1099,36,19.78,450.15,exc,812,2522,Part Time,868,0.352,0.12,2,0,SOUTHWEST,0
APP-00538,7/16/2024,Apple iPad Pro,1,1099,12,89.02,703.36,FAIR,634,704,Unemployed,111,0.284,0.15,4,1,southwest,0
APP-01602,1/23/2024,Samsung Galaxy S23,1,849,12 months,56.03,543.36,GOOD,721,9267,fulltime,1509,0.169,0.22,3,0,west,1
APP-01091,3/14/2024,DELL XPS13,3,1199,12,97.12,491.11,average,667,3070,parttime,729,99999,0.35,3,1,NORTHEAST,0
APP-00436,7/30/2024,IPHONE 14,1,799,24,32.36,409.09,FAIR,611,1480,Student,176,0.141,0.54,4,0,WEST,0
APP-01216,2/17/2024,iPhone14,1,799,36,14.38,,exc,828,5227,fulltime,,,0.16,3,0,SOUTHWEST,0
APP-01615,12/8/2024,Dell XPS-13,3,1199,24,39.57,392.89,GOOD,687,7827,self_employed,973,0.129,0.6,,0,Southwest,0
APP-01773,6/26/2024,Dell XPS 13,3,1199,36 months,26.38,314.31,GOOD,680,5741,Full Time,1610,0.285,0.39,2,0,WEST,0
APP-00217,6/7/2024,Samsung Galaxy S22,2,649,36,11.68,212.66,EXCELLENT,757,94,Unemployed,11,0.241,0.06,3,0,Southeast,0
APP-00854,12/1/2024,iPhone 14,1,799,12,79.1,511.36,Poor,447,1586,part_time,603,0.43,0.86,3,0,West,0
APP-00037,5/19/2024,Dell XPS-13,3,0,12,64.75,491.11,EXCELLENT,795,1918,parttime,358,0.22,0.22,4,0,southwest,0
APP-01417,12/16/2024,Surface Pro,2,1599,12,129.52,818.69,Fair,643,11940,fulltime,211,0.029,0.82,0,0,West,0
APP-00093,4/23/2024,iPhone14,1,799,36,17.58,327.27,Good,681,600,STUDENT,66,0.139,0.91,4,0,Northeast,0
APP-00913,10/4/2024,samsung galaxy s23,1,849,12,45.85,543.36,EXCELLENT,778,1172,parttime,459,0.431,0.25,3,0,southwest,0
APP-00810,10/8/2024,Surface Pro,2,1599,36,52.77,,bad,454,3346,PART_TIME,833,0.265,0.63,,,WEST,0
APP-01989,2/25/2024,SAMSUNG S23,1,849,12,56.03,543.36,good,679,622,Student,46,0.164,,,0,SOUTHEAST,0
APP-01464,3/7/2024,Galaxy S22,2,649,36,14.28,212.66,gd,732,11334,fulltime,1472,0.131,0.66,0,0,SE,0
APP-01685,12/31/2024,MS Surface Pro,2,1599,24,52.77,654.95,good,678,452,unemployed,2,0.121,0.89,3,0,Northeast,0
APP-00009,11/9/2024,Galaxy S22,2,649,12 months,52.57,332.29,FAIR,630,10508,full_time,819,0.083,0.29,2,0,Southwest,0
APP-01056,4/8/2024,IPAD PRO,1,1099,12,89.02,703.36,average,669,3717,Self Employed,648,0.198,0.53,0,1,Southeast,0
APP-01071,12/13/2024,Apple iPhone 14,1,799,36,21.57,,Fair,632,1828,part_time,275,0.162,0.27,1,1,southwest,0
APP-00134,7/21/2024,IPAD PRO,,1099,12,59.35,703.36,exc,806,N/A,Unemployed,,,0.25,1,0,Southeast,0
APP-01690,10/15/2024,MS Surface Pro,2,1599,24,52.77,654.95,gd,729,471,UNEMPLOYED,61,0.242,0.24,0,0,south east,0
APP-01556,12/21/2024,iPhone 13,2,599,24 months,29.65,245.35,POOR,561,1031,Part Time,297,0.317,0.71,2,1,southeast,0
APP-01380,11/11/2024,samsung galaxy s23,1,849,36,28.02,347.75,POOR,329,1659,Student,160,0.113,0.92,2,0,WEST,0
APP-00598,10/16/2024,macbook air,2,1299,36,28.58,425.66,GOOD,694,8271,full_time,1337,0.165,0.85,0,0,MIDWEST,0
APP-01875,4/19/2024,Samsung Galaxy S23,1,849,36,,347.75,gd,670,5755,FULL_TIME,1229,0.217,0.31,1,0,north east,0
APP-00558,6/27/2025,Surface Pro,2,1599,36,43.17,523.96,fair,0,5237,self_employed,984,0.196,,2,0,Midwest,1
APP-00373,2/27/2024,Galaxy S22,2,649,12,35.05,332.29,EXCELLENT,757,475,Unemployed,13,0.101,0.08,4,0,Southwest,0
APP-01038,8/6/2024,IPAD PRO,1,1099,12,108.8,703.36,bad,544,1571,part_time,259,0.234,0.57,1,,Southwest,0
APP-01715,4/2/2024,iphone 13,2,599,24 months,24.26,245.35,fair,593,1161,student,235,0.223,0.94,4,1,Northeast,0
APP-01443,3/1/2024,Surface Pro,2,1599,12,86.35,818.69,exc,810,8472,SELF_EMPLOYED,2321,0.284,0.26,4,0,west,1
APP-01529,11/3/2024,iphone 13,,599,24,24.26,245.35,fair,590,933,student,124,0.159,0.12,3,1,N/A,0
APP-01309,8/18/2024,Samsung Galaxy S23,1,849,12,68.77,543.36,Fair,628,3089,SELF_EMPLOYED,278,0.112,0.89,2,1,NORTHEAST,0
APP-01537,3/28/2024,MacBook Air,2,1299,36,23.38,425.66,exc,0,2621,PART_TIME,563,0.224,0.12,0,0,southeast,0
APP-01180,6/11/2024,Dell XPS-13,3,1199,36 months,39.57,314.31,Poor,308,252,UNEMPLOYED,64,0.411,0.57,1,1,WEST,1
APP-01888,10/10/2024,Galaxy S23,1,849,24,34.38,434.69,FAIR,665,1824,part_time,386,0.23,0.25,,,WEST,0
APP-00607,11/3/2024,DELL XPS13,3,1199,12,118.7,491.11,POOR,517,0,part_time,,,,3,3,southeast,1
APP-01072,12/25/2024,iphone 14,1,799,24,39.55,409.09,poor,555,4027,self_employed,64,0.026,0.58,2,3,MIDWEST,1
APP-01016,4/20/2024,iphone 13,2,599,12,59.3,,poor,486,357,Unemployed,75,0.376,0.79,5,1,West,0
APP-00732,6/30/2024,Samsung Galaxy S22,2,649,24,26.28,265.83,Fair,664,439,UNEMPLOYED,,,0.4,4,1,Southwest,0
APP-00102,5/21/2024,iphone 14,,799,12,52.73,511.36,gd,692,2734,part_time,891,0.345,0.18,5,0,Southwest,0
APP-01159,8/5/2024,dell xps 13,3,1199,12,64.75,491.11,excellent,787,7119,Self Employed,,,0.29,4,0,Southwest,0
APP-01227,6/15/2024,iPhone14,1,799,12,79.1,511.36,Poor,337,2449,Self Employed,826,0.37,0.8,5,1,midwest,0
APP-00687,10/3/2024,DELL XPS13,3,1199,12,97.12,491.11,fair,N/A,0,full_time,,,0.7,2,1,SOUTHWEST,1
APP-01807,1/9/2026,MS Surface Pro,2,1599,36,52.77,523.96,POOR,372,6429,self_employed,590,0.1,0.59,1,2,southwest,1
APP-00971,10/30/2024,ipad pro,1,1099,36,19.78,450.15,Excellent,811,1243,Student,178,0.159,0.05,1,0,Northeast,0
APP-01114,10/30/2024,MacBook Air,2,1299,24 months,35.07,532.07,exc,837,2032,parttime,767,0.395,0.1,2,0,Unknown,0
APP-00205,11/15/2024,Dell XPS-13,3,1199,24,59.35,392.89,low,350,3034,PART_TIME,695,0.249,0.63,4,0,Southwest,1
APP-01167,9/13/2024,samsung galaxy s23,1,849,24,28.02,434.69,gd,719,0,Self Employed,,,0.19,3,0,NORTHEAST,0
APP-01916,9/12/2024,MacBook Air,2,1299,36,23.38,425.66,Excellent,782,6961,FULL_TIME,588,0.088,0.08,5,0,Southwest,0
APP-01085,8/14/2024,Macbook Air,2,1299,24 months,35.07,532.07,excellent,841,5213,self_employed,1028,0.204,0.29,1,0,MIDWEST,0
APP-01146,2/17/2024,Samsung Galaxy S22,2,649,12 months,35.05,332.29,excellent,756,5597,Full Time,1765,0.322,0.23,4,0,Midwest,0
APP-01147,10/10/2024,MAC Book Air,2,1299,24,64.3,532.07,Poor,452,179,UNEMPLOYED,21,0.477,0.79,5,2,NORTHEAST,1
APP-01260,9/14/2024,Galaxy S22,2,649,36,,212.66,EXCELLENT,828,2663,parttime,390,0.151,0.33,4,0,west,0
APP-00258,1/20/2024,Samsung Galaxy S23,1,849,24 months,34.38,434.69,average,619,73,Unemployed,22,0.772,,3,1,Southeast,1
APP-00402,7/18/2024,Dell XPS-13,3,1199,12,79.13,491.11,good,697,1298,PART_TIME,507,0.452,0.06,5,0,northeast,0
APP-00646,3/3/2024,Dell XPS 13,3,1199,36,32.37,314.31,Fair,609,3252,PART_TIME,6,0.012,0.84,1,1,N/A,0
APP-00974,11/7/2024,Dell XPS-13,3,1199,24,,392.89,FAIR,652,0,FULL_TIME,,,0.36,5,0,West,1
APP-01401,2/5/2024,Macbook Air,2,1299,12,70.15,665.09,EXCELLENT,781,6598,Self Employed,2336,0.365,0.15,1,0,Midwest,0
APP-00791,1/15/2024,iphone 13,2,599,24,29.65,245.35,bad,306,5982,SELF_EMPLOYED,,0,0.83,0,0,southwest,0
APP-00885,2/25/2024,IPAD PRO,1,1099,24 months,29.67,562.69,excellent,784,8956,Self Employed,1833,0.208,0.21,5,0,Midwest,0
APP-01290,8/21/2024,ipad pro,1,1099,36,29.67,450.15,average,606,1412,part_time,186,0.153,0.14,2,0,Northeast,1
APP-00958,4/7/2024,Galaxy S22,2,649,36,21.42,212.66,Poor,554,0,unemployed,,,,1,2,Midwest,1
APP-01213,2/22/2024,dell xps 13,3,1199,24,48.56,,FAIR,609,781,unemployed,97,0.186,0.69,,0,NORTHEAST,0
APP-01282,2/10/2024,Samsung Galaxy S23,1,849,24 months,28.02,434.69,Good,,431,UNEMPLOYED,105,0.309,0.1,2,0,SOUTHEAST,0
APP-01250,11/26/2024,IPHONE 14,,799,24,32.36,409.09,fair,,1581,student,146,0.113,0.66,5,1,Southeast,0
APP-00497,11/15/2024,iPhone 13,2,0,24,29.65,245.35,POOR,307,9634,FULL_TIME,3000,0.314,0.58,3,2,southwest,1
APP-01765,8/29/2024,microsoft surface pro,2,1599,12,158.3,818.69,low,303,635,UNEMPLOYED,39,0.311,0.56,,3,Unknown,1
APP-00546,1/28/2024,SAMSUNG S23,1,849,24,22.92,434.69,EXCELLENT,797,2,unemployed,0,11.46,0.05,0,0,Southeast,0
APP-00369,3/13/2024,iPhone13,2,599,12 months,32.35,306.69,exc,842,9544,FULL_TIME,2095,0.223,0.08,4,0,Southeast,0
APP-01712,4/27/2024,Galaxy S22,,649,36,11.68,212.66,EXCELLENT,846,6512,full_time,494,0.078,0.28,0,0,Northeast,0
APP-01598,8/21/2024,Galaxy S22,2,649,12,52.57,332.29,FAIR,,1570,Part Time,221,0.174,0.34,4,1,midwest,1
APP-00768,10/11/2024,Galaxy S22,2,649,24,32.13,265.83,poor,471,8104,self_employed,179,0.026,,2,0,midwest,1
APP-01918,12/21/2024,dell xps 13,3,1199,12 months,64.75,491.11,Excellent,789,1637,part_time,640,0.431,,0,0,Southwest,0
APP-01086,6/18/2024,Microsoft Surface Pro,2,1599,36,43.17,523.96,fair,587,N/A,self_employed,,,0.43,5,0,,0
APP-00087,7/24/2024,iPhone13,2,599,24,16.17,245.35,EXCELLENT,766,176,UNEMPLOYED,,,,4,0,south west,0
APP-01123,10/14/2024,ipad pro,1,1099,24,54.4,562.69,Poor,354,8115,self_employed,2531,0.319,0.9,3,2,SOUTHWEST,1
APP-00773,8/6/2024,Galaxy S22,2,649,12,42.83,332.29,gd,733,142,Unemployed,37,0.562,0.18,3,0,West,0
APP-00178,7/14/2024,iPhone 13,2,599,36,10.78,196.28,Excellent,798,1754,part_time,478,0.279,0.35,5,0,west,0
APP-00472,10/16/2025,IPHONE 14,1,799,12 months,52.73,511.36,Good,695,1766,student,120,0.098,0.38,5,0,WEST,0
APP-00891,10/22/2024,iPad Pro,1,1099,36,19.78,450.15,exc,758,2693,Part Time,238,0.096,0.2,4,0,WEST,0
APP-00074,1/4/2024,iPhone 13,2,599,12,39.53,306.69,Good,718,3195,Self Employed,890,0.291,0.75,5,0,Midwest,0
APP-00099,11/10/2024,microsoft surface pro,2,1599,12,158.3,818.69,low,492,776,UNEMPLOYED,83,0.311,0.56,1,0,Southwest,0
APP-00336,1/13/2024,SAMSUNG S23,1,849,12,68.77,543.36,FAIR,620,589,unemployed,225,0.499,,4,0,Northeast,0
APP-00234,7/21/2024,Samsung Galaxy S22,2,649,24,32.13,265.83,poor,300,1246,part_time,246,0.223,0.95,4,1,Southwest,0
APP-00949,4/29/2024,Dell XPS-13,3,1199,12,118.7,491.11,POOR,370,3068,Self Employed,345,0.151,0.94,3,0,southeast,1
APP-01745,3/29/2024,iphone 14,1,799,36,21.57,327.27,fair,631,7352,FULL_TIME,623,0.088,0.76,2,0,WEST,1
APP-01433,2/17/2024,iPhone14,1,,24,26.37,409.09,good,698,4342,self_employed,1675,0.392,0.36,1,0,southwest,0
APP-01460,3/25/2024,Apple iPad Pro,1,1099,12,72.53,703.36,Good,692,2644,self_employed,92,0.062,0.2,4,0,Midwest,0
APP-00650,12/15/2024,DELL XPS13,3,1199,24,39.57,392.89,good,712,7630,self_employed,2473,0.329,0.57,2,0,Southeast,0
APP-00749,3/2/2024,Galaxy S23,1,849,12,84.05,543.36,poor,443,1913,student,92,0.092,0.61,0,,Unknown,1
APP-01329,12/21/2024,Surface Pro,2,1599,36,28.78,523.96,excellent,823,1899,Student,111,0.074,,4,0,Southwest,0
APP-01377,10/4/2024,iPhone 14,1,799,-1,14.38,327.27,excellent,750,3203,parttime,813,0.258,0.29,0,0,West,0
APP-01182,6/12/2024,Dell XPS-13,3,1199,24,48.56,392.89,average,666,1784,STUDENT,,,,2,0,Southwest,0
APP-00341,12/8/2024,SAMSUNG S23,1,849,36,28.02,347.75,Poor,401,2778,part_time,427,,0.7,5,2,SE,0
APP-01931,5/4/2024,Surface Pro,2,1599,24 months,43.17,654.95,excellent,792,2797,Part Time,925,0.346,0.25,4,0,midwest,0
APP-00023,4/29/2024,Microsoft Surface Pro,2,1599,36,43.17,523.96,FAIR,652,6457,Full Time,332,0.058,,3,1,Southeast,0
APP-00082,12/1/2024,Galaxy S23,1,849,36 months,18.68,347.75,Good,677,172,UNEMPLOYED,37,0.324,0.82,0,0,mid west,0
APP-00997,10/18/2024,samsung galaxy s23,1,849,12,84.05,543.36,Poor,539,1386,Student,61,0.105,0.77,1,1,MW,1
APP-00551,12/7/2024,MacBook Air,2,1299,36,23.38,425.66,exc,785,1187,STUDENT,186,0.176,,2,,midwest,0
APP-00353,9/13/2024,iPhone13,2,599,12,32.35,306.69,excellent,790,2362,part_time,868,0.381,0.35,0,0,West,0
APP-01866,2/20/2024,macbook air,2,1299,36 months,28.58,425.66,GOOD,703,4310,Full Time,1117,0.266,0.8,1,0,MIDWEST,0
APP-00433,3/24/2024,dell xps 13,3,1199,36,21.58,314.31,Excellent,825,1528,student,281,0.198,,5,0,NE,0
APP-01813,2/25/2024,Dell XPS 13,3,1199,24,32.37,392.89,excellent,775,770,UNEMPLOYED,173,0.267,0.17,3,0,west,0
APP-01814,9/3/2024,DELL XPS13,3,1199,24,48.56,392.89,fair,583,99999,Student,14280,0.143,0.68,3,0,,0
APP-00383,12/8/2024,macbook air,2,1299,36,23.38,425.66,Excellent,772,2924,Part Time,125,0.051,0.14,3,0,south west,0
APP-01134,4/9/2024,Galaxy S22,2,649,36,21.42,212.66,poor,402,3833,SELF_EMPLOYED,768,0.206,0.59,5,0,SW,0
APP-01306,6/9/2024,Samsung Galaxy S23,1,849,12,56.03,543.36,gd,730,3355,SELF_EMPLOYED,352,0.122,0.37,2,0,Southwest,0
APP-00377,7/30/2024,Samsung Galaxy S22,2,649,24,21.42,265.83,gd,745,1946,STUDENT,286,0.158,,4,0,Northeast,0
APP-00626,12/6/2024,iphone 13,2,599,24,29.65,245.35,bad,431,2235,Part Time,805,0.373,0.59,1,1,Southeast,0
APP-00550,7/14/2024,MAC Book Air,2,1299,24,64.3,532.07,low,423,7472,fulltime,,,0.77,4,2,northeast,0
APP-00581,6/27/2024,MacBook Air,2,1299,12,85.73,665.09,Good,711,99999,Unemployed,22922,0.23,0.47,1,0,southwest,0
APP-01682,2/18/2024,Samsung Galaxy S22,2,649,12,42.83,332.29,GOOD,742,259,Unemployed,66,0.42,0.4,0,0,Midwest,0
APP-01700,12/27/2024,iPad Pro,1,1099,24 months,36.27,562.69,gd,732,8378,self_employed,1671,0.204,0.45,5,0,Midwest,0
APP-01771,10/27/2024,iPhone14,1,799,24,,409.09,poor,359,4621,self_employed,1827,0.404,0.57,2,3,west,0
APP-01184,12/28/2024,IPAD PRO,1,,24,36.27,562.69,GOOD,699,1491,STUDENT,217,0.17,0.79,2,0,Northeast,0
APP-00777,9/12/2024,Macbook Air,2,1299,12,70.15,665.09,exc,830,411,unemployed,153,0.543,0.31,0,0,West,1
APP-01932,12/10/2024,MAC Book Air,2,1299,12 months,105.22,665.09,FAIR,584,11516,fulltime,3761,,0.56,4,1,Northeast,0
APP-00983,5/10/2024,Apple iPad Pro,1,1099,36,24.18,450.15,GOOD,746,364,UNEMPLOYED,105,0.355,0.52,4,0,SOUTHWEST,0
APP-00224,5/29/2024,Samsung Galaxy S22,2,649,12,64.25,332.29,POOR,481,1206,part_time,224,0.239,0.94,0,0,northeast,0
APP-01011,6/16/2024,Microsoft Surface Pro,2,1599,36 months,52.77,,Poor,526,454,Unemployed,77,0.286,0.76,2,2,southwest,1
APP-00967,7/25/2024,Macbook Air,2,1299,36 months,28.58,425.66,Good,683,N/A,parttime,,,0.33,0,0,N/A,0
APP-00187,7/27/2024,Samsung Galaxy S22,2,649,12,42.83,332.29,gd,744,427,unemployed,10,0.124,0.5,5,0,West,0
APP-01098,2/9/2024,Surface Pro,2,1599,12 months,,818.69,low,303,2050,parttime,442,0.293,0.57,2,0,west,0
APP-00354,11/24/2024,iPhone14,1,799,24,32.36,409.09,FAIR,595,4444,fulltime,185,0.049,0.34,0,0,northeast,0
APP-01476,2/29/2024,DELL XPS13,3,1199,24,59.35,392.89,low,518,6543,self_employed,2510,0.393,0.81,5,3,midwest,1
APP-00139,10/13/2024,samsung galaxy s23,1,849,24,42.03,434.69,Poor,515,737,UNEMPLOYED,249,0.395,0.71,2,0,southeast,0
APP-00528,5/14/2024,Samsung Galaxy S23,1,849,12,56.03,543.36,good,N/A,6056,FULL_TIME,179,0.039,0.51,,0,southeast,0
APP-00086,5/31/2024,MS Surface Pro,2,1599,12,105.53,818.69,good,687,4576,Self Employed,507,0.134,0.55,,0,SOUTHWEST,0
APP-00812,9/10/2024,Microsoft Surface Pro,2,1599,24 months,43.17,654.95,Excellent,765,5781,Self Employed,708,0.13,0.33,0,0,Unknown,0
APP-01388,11/23/2024,Dell XPS 13,3,1199,36,21.58,,excellent,839,1989,Student,,,0.24,0,0,Southwest,0
APP-01994,8/24/2024,Samsung Galaxy S23,1,849,12,84.05,543.36,bad,532,987,UNEMPLOYED,210,0.298,0.58,5,1,Southwest,1
APP-00320,10/6/2024,Samsung Galaxy S22,2,649,24,21.42,265.83,GOOD,0,3000,full_time,247,0.089,,,0,MIDWEST,0
APP-01808,1/8/2024,MAC Book Air,2,1299,0,35.07,425.66,FAIR,662,7719,Self Employed,2779,0.365,0.53,3,1,N/A,0
APP-00513,7/25/2024,Apple iPhone 14,1,799,36,,327.27,poor,407,148,unemployed,40,0.448,0.6,5,3,West,1
APP-01092,9/23/2024,samsung galaxy s23,1,849,12,84.05,543.36,POOR,539,2029,PART_TIME,440,0.258,0.92,0,3,Southwest,0
APP-00880,2/26/2024,ipad pro,1,1099,12,,703.36,low,363,751,unemployed,193,0.402,0.67,0,1,Northeast,0
APP-01972,6/9/2024,SAMSUNG S23,1,849,12 months,45.85,543.36,Excellent,809,4524,Full Time,1368,0.313,0.13,4,0,WEST,0
APP-01144,1/13/2024,Galaxy S22,2,649,36,11.68,212.66,Excellent,784,1862,student,687,0.375,0.2,3,0,NORTHEAST,0
APP-00549,10/14/2024,Samsung Galaxy S22,2,649,24,32.13,265.83,Poor,431,680,STUDENT,263,0.434,0.67,5,1,WEST,1
APP-00738,11/7/2024,Galaxy S22,2,649,12 months,42.83,332.29,GOOD,672,11532,Full Time,723,0.066,0.81,2,0,SW,0
APP-01876,6/6/2024,iPad Pro,1,1099,36,24.18,450.15,good,745,966,unemployed,121,0.15,0.87,4,0,west,0
APP-00667,5/30/2024,Samsung Galaxy S22,2,649,12 months,42.83,332.29,Good,675,1046,Student,39,0.078,0.29,1,0,Midwest,0
APP-01157,11/3/2024,samsung galaxy s23,1,849,12,68.77,543.36,Fair,623,6995,self_employed,2110,0.311,0.06,2,1,southwest,0
APP-00232,1/30/2024,Dell XPS 13,3,1199,24,32.37,392.89,excellent,793,391,Unemployed,29,0.157,0.1,3,0,SOUTHEAST,0
APP-01798,12/20/2024,Samsung Galaxy S22,2,649,36,21.42,212.66,bad,576,1590,STUDENT,478,0.314,0.79,3,3,Southwest,0
APP-00670,8/5/2024,Apple iPhone 14,,799,0,17.58,327.27,gd,691,2335,Self Employed,665,0.292,0.07,,0,Northeast,0
APP-01956,11/12/2024,Apple iPad Pro,1,1099,36,36.27,450.15,low,429,513,unemployed,55,0.178,0.78,2,2,south east,1
APP-00344,3/8/2024,Apple iPad Pro,1,1099,12,72.53,703.36,GOOD,722,3328,full_time,1078,0.346,0.49,1,0,West,0
APP-00382,4/27/2024,iPhone 13,2,599,36 months,19.77,196.28,low,483,3076,part_time,522,0.176,0.7,2,0,mid west,1
APP-00992,10/25/2024,Surface Pro,2,1599,24 months,64.76,654.95,Fair,632,9269,Full Time,2007,0.224,0.43,2,1,Midwest,0
APP-00599,3/16/2025,Galaxy S22,2,649,36,14.28,212.66,Good,734,2981,Part Time,170,0.062,0.84,3,0,midwest,0
APP-00565,11/14/2024,iphone 13,2,599,24,24.26,245.35,FAIR,607,6544,SELF_EMPLOYED,1091,0.17,0.51,3,0,,0
APP-00973,12/25/2024,Dell XPS 13,3,1199,24,32.37,392.89,excellent,786,5309,full_time,889,-999,0.13,4,0,Midwest,0
APP-00962,7/4/2024,Surface Pro,2,1599,24 months,79.15,654.95,Poor,0,1886,student,210,0.153,0.79,4,,south east,0
APP-00862,11/27/2024,Dell XPS 13,3,1199,24,59.35,392.89,Poor,432,2246,PART_TIME,473,0.237,0.7,5,2,North East,1
APP-00418,6/23/2024,DELL XPS13,3,1199,24,59.35,392.89,bad,330,5905,SELF_EMPLOYED,579,0.108,,2,2,WEST,0
APP-01133,10/8/2024,MacBook Air,,1299,36 months,28.58,425.66,good,684,1350,student,335,0.269,0.68,3,,NORTHEAST,0
APP-01923,4/7/2024,MAC Book Air,2,1299,12,128.6,665.09,low,439,797,student,248,0.473,0.88,,2,SOUTHWEST,0
APP-00286,7/16/2024,macbook air,2,1299,36,23.38,425.66,Excellent,811,5923,Self Employed,228,0.042,,0,0,Northeast,0
APP-01222,10/24/2024,Galaxy S22,2,649,24,26.28,265.83,average,608,988,Student,135,0.163,0.08,,1,Midwest,1
APP-00583,8/29/2024,Galaxy S23,1,849,36,,347.75,low,572,4041,self_employed,16,0.011,0.57,3,3,Southeast,1
APP-01842,4/25/2024,Samsung Galaxy S23,1,849,36,22.92,347.75,average,595,9474,Self Employed,,,0.37,2,0,Southeast,0
APP-01653,4/21/2024,Galaxy S22,2,649,12 months,,332.29,Good,697,1647,STUDENT,643,0.416,0.93,1,0,Midwest,0
APP-00582,9/26/2024,Apple iPad Pro,1,1099,24,36.27,562.69,GOOD,679,603,UNEMPLOYED,155,0.317,0.82,1,0,Southeast,0
APP-01192,7/15/2024,ipad pro,1,1099,12,89.02,703.36,FAIR,649,3024,full_time,1138,0.406,0.49,3,1,Southwest,0
APP-01732,9/3/2024,iphone 13,2,599,0,29.65,245.35,bad,548,956,Unemployed,181,0.22,0.9,3,1,N/A,1
APP-01516,7/8/2024,Galaxy S22,2,649,36 months,17.52,212.66,fair,592,1019,PART_TIME,11,0.028,0.81,3,0,SOUTHWEST,0
APP-01051,8/2/2024,iphone 14,1,799,12,64.72,511.36,FAIR,643,2865,Self Employed,751,0.285,0.06,0,0,Midwest,0
